name,slug,description,price,costPrice,wholesalePrice,compareAtPrice,images,category,sku,stock,isActive,isFeatured,showInPromotions,seoTitle,seoDescription,oemNumbers,attr_type,attr_ապրանքանիշ,attr_սեզոն,attr_լայնություն,attr_պրոֆիլ,attr_չափ,attr_տրամագիծ,vehicle_brand,vehicle_model,vehicle_yearFrom,vehicle_yearTo
,,,,,,,,Ամրակներ,C3471,0,այո,,,,,91568TA0A00,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3472,0,այո,,,,,91501T2A003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3473,0,այո,,,,,KD4558762,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3474,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3475,0,այո,,,,,90689SB0013,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3476,0,այո,,,,,90664STKA01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3477,0,այո,,,,,90603TZ3A01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3478,0,այո,,,,,71507S3E003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3479,0,այո,,,,,"51897485,51891918, 06510891AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3480,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3481,0,այո,,,,,"0735537083,5SR17JXWAA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3482,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3483,0,այո,,,,,5801720444,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3484,0,այո,,,,,"883042DX0A,883042DX0AB151,8830451E00",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3485,0,այո,,,,,5218833040,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3486,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3487,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3488,0,այո,,,,,"60507513,98428946,60507513,60507513",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3489,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3490,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3491,0,այո,,,,,"6047025400,W713489S300,4860409",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3492,0,այո,,,,,91561S5PA01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3493,0,այո,,,,,22690838,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3494,0,այո,,,,,"6502907, 6504452",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3495,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3496,0,այո,,,,,"9018900808,N90994601",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3497,0,այո,,,,,"11602522, 11602522",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3498,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3499,0,այո,,,,,"46429506,68080648AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3500,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3501,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3502,0,այո,,,,,0051934463,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3503,0,այո,,,,,0071728805,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3504,0,այո,,,,,"0713286636, 713286636",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3505,0,այո,,,,,4362124,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3506,0,այո,,,,,9046705162C0,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3507,0,այո,,,,,7586860020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3508,0,այո,,,,,"9018906235,9018906242*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3509,0,այո,,,,,9046709051,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3510,0,այո,,,,,82491303,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3511,0,այո,,,,,0051934464,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3512,0,այո,,,,,"0051769148,51769148",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3513,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3514,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3515,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3516,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3517,0,այո,,,,,6102137C0010A000000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3518,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3519,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3520,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3521,0,այո,,,,,9006002C0010A000000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3522,0,այո,,,,,1303111D0010A000000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3523,0,այո,,,,,2804303XKZ16A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3524,0,այո,,,,,09630033,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3525,0,այո,,,,,09630012,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3526,0,այո,,,,,5500105XKW09A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3527,0,այո,,,,,9630010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3528,0,այո,,,,,6107106XKZ16A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3529,0,այո,,,,,"09320023,1104845500,BYDQ834B06BW,9110017000001",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3530,0,այո,,,,,09320041,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3531,0,այո,,,,,3919773,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3532,0,այո,,,,,"16674629,N806113S,6503943",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3533,0,այո,,,,,10063599,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3534,0,այո,,,,,385677,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3535,0,այո,,,,,6504014,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3536,0,այո,,,,,"2898909,382570S",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3537,0,այո,,,,,6777104040,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3538,0,այո,,,,,90467N0341,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3539,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3540,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3541,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3542,0,այո,,,,,DYR500010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3543,0,այո,,,,,8659732,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3544,0,այո,,,,,4774933030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3545,0,այո,,,,,5387933030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3546,0,այո,,,,,4774933030+5387933030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3547,0,այո,,,,,91486FL020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3548,0,այո,,,,,91486FL020+91486KJ010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3549,0,այո,,,,,MN182520,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3550,0,այո,,,,,51717055853,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3551,0,այո,,,,,868252W000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3552,0,այո,,,,,G22C51SJ3,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3553,0,այո,,,,,8978531690,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3554,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3555,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3556,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3557,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3558,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3559,0,այո,,,,,U01D11001001,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3560,0,այո,,,,,"6507009AA,06507009AA,W712990S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3561,0,այո,,,,,68185909AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3562,0,այո,,,,,55177482AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3563,0,այո,,,,,4857182AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3564,0,այո,,,,,"68294220AC,68294220AB,68294220AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3565,0,այո,,,,,68463254AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3566,0,այո,,,,,68143484AC,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3567,0,այո,,,,,4814094,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3568,0,այո,,,,,"6506293AA,1202561600,BYDQ832B0720B0",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3569,0,այո,,,,,"68034329AA,68033794AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3570,0,այո,,,,,68053681AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3571,0,այո,,,,,68085677AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3572,0,այո,,,,,68250997AC,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3573,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3574,0,այո,,,,,9018905142,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3575,0,այո,,,,,U09D20006001,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3576,0,այո,,,,,U09D20007001,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3577,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3578,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3579,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3580,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3581,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3582,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3583,0,այո,,,,,W714415S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3584,0,այո,,,,,"2E1867289C,A0029918570,A0019918370",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3585,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3586,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3587,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3588,0,այո,,,,,75891SA7000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3589,0,այո,,,,,90666TA0A01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3590,0,այո,,,,,91561SJD003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3591,0,այո,,,,,"6509049AA,W714040S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3592,0,այո,,,,,91505T5A003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3593,0,այո,,,,,9555111000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3594,0,այո,,,,,91503TR0A01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3595,0,այո,,,,,90825T2A003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3596,0,այո,,,,,91503TLYH01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3597,0,այո,,,,,9555115000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3598,0,այո,,,,,91563TR0003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3599,0,այո,,,,,"11612034, 11612034",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3600,0,այո,,,,,82871671000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3601,0,այո,,,,,9555007000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3602,0,այո,,,,,90851S3VA00,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3603,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3604,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3605,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3606,0,այո,,,,,7554553011,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3607,0,այո,,,,,"YL3Z1521970AB,YL3Z1521970AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3609,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3610,0,այո,,,,,9046707220,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3611,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3612,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3613,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3614,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3615,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3616,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3617,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3618,0,այո,,,,,KD5350M38,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3619,0,այո,,,,,9046707222,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3620,0,այո,,,,,9046710216,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3621,0,այո,,,,,90601SNVP01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3622,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3623,0,այո,,,,,9054109116,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3624,0,այո,,,,,521610K050,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3625,0,այո,,,,,51777166869,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3626,0,այո,,,,,A0009919240,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3627,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3630,0,այո,,,,,3B0839723,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3631,0,այո,,,,,41335480120,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3632,0,այո,,,,,7H0837485,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3633,0,այո,,,,,51218205295,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3634,0,այո,,,,,51131946258,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3635,0,այո,,,,,DYF500010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3636,0,այո,,,,,"51131885399, 9046709240",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3637,0,այո,,,,,51711928946,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3638,0,այո,,,,,"4M0805163,9046709232",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3639,0,այո,,,,,A0019913471,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3640,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3641,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3642,0,այո,,,,,6033184,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3643,0,այո,,,,,5032008600,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3644,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3645,0,այո,,,,,111071399C,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3646,0,այո,,,,,109269600B ,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3647,0,այո,,,,,"113514700A,1135147S0B,113514700B",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3648,0,այո,,,,,91501SP1003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3649,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3650,0,այո,,,,,91504SP1003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3651,0,այո,,,,,"0940908401,Y084200,1022518400,BYDQ831A0804,1066107600,09640010",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3652,0,այո,,,,,YC15B03180AB,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3653,0,այո,,,,,2T14V353129BA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3654,0,այո,,,,,0B10268865,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3655,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3656,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3657,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3658,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3659,0,այո,,,,,A2119880578,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3660,0,այո,,,,,51337008409,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3661,0,այո,,,,,91532SJA003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3662,0,այո,,,,,51471840961,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3663,0,այո,,,,,5J0853573,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3664,0,այո,,,,,91505TY2003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3665,0,այո,,,,,A0019883181,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3666,0,այո,,,,,743710,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3667,0,այո,,,,,868992T500,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3668,0,այո,,,,,51711959929,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3669,0,այո,,,,,A0019916498,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3670,0,այո,,,,,909130092,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3671,0,այո,,,,,51711938940,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3672,0,այո,,,,,A0059889778,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3673,0,այո,,,,,51478234047,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3674,0,այո,,,,,8E0837485D,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3675,0,այո,,,,,3CN 868 243,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3676,0,այո,,,,,51131924953,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3677,0,այո,,,,,A4639880278,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3678,0,այո,,,,,3B0867334,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3679,0,այո,,,,,JQ398D8988,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3680,0,այո,,,,,3C0867333,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3681,0,այո,,,,,11571063,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3682,0,այո,,,,,07149248255,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3683,0,այո,,,,,6221742030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3684,0,այո,,,,,51137291271,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3685,0,այո,,,,,5611622050,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3686,0,այո,,,,,7682960020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3687,0,այո,,,,,51137034022,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3688,0,այո,,,,,9046709242,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3689,0,այո,,,,,9046722017,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3690,0,այո,,,,,82137SDA003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3691,0,այո,,,,,5611530100,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3692,0,այո,,,,,7703179026,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3693,0,այո,,,,,DYC500010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3694,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3696,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3697,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3698,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3699,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3700,0,այո,,,,,07147460560,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3701,0,այո,,,,,09320034,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3702,0,այո,,,,,51127488356,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3703,0,այո,,,,,51127488355,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3704,0,այո,,,,,51127488348,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3705,0,այո,,,,,51717154239,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3706,0,այո,,,,,51717048316,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3707,0,այո,,,,,51717154239 + 51717048316,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3708,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3709,0,այո,,,,,4525328130,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3711,0,այո,,,,,"1029180800,BYDQ832B8314,BYDQ832B8314BH,1096385900",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3712,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3713,0,այո,,,,,"FT4Z6730A,2011047",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3714,0,այո,,,,,"KX6Z6730B,2084659",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3715,0,այո,,,,,7731589,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3716,0,այո,,,,,"2S61A466K45ADYYHZ,1208271",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3717,0,այո,,,,,"1946536,W718230S300,23967327",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3718,0,այո,,,,,668204BA5A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3719,0,այո,,,,,"79916JD00A,8200675047",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3720,0,այո,,,,,"W719534S300,5561977",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3721,0,այո,,,,,"4915541,W714172S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3722,0,այո,,,,,"W705002S300,4067083",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3723,0,այո,,,,,"W712792S300,4898457,91563TG7A00",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3737,0,այո,,,,,3383508010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3738,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3739,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3740,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3741,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3742,0,այո,,,,,7554530170 & 755450E020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3743,0,այո,,,,,9018906066,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3744,0,այո,,,,,9018904231,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3747,0,այո,,,,,91541S0A003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3748,0,այո,,,,,LR018173,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3749,0,այո,,,,,RYH500780,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3750,0,այո,,,,,LR013332,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3751,0,այո,,,,,RYC500010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3753,0,այո,,,,,RYH500840,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3754,0,այո,,,,,LR045194,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3755,0,այո,,,,,72111950829 & 72111917406,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3757,0,այո,,,,,51718195811,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3758,0,այո,,,,,"BYDQ840A02,1018912800",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3759,0,այո,,,,,"1020569100,BYDQ833B7503",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3760,0,այո,,,,,HYQ100060PUY,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3761,0,այո,,,,,"5353927, W790383S900",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3762,0,այո,,,,,84219C6000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3763,0,այո,,,,,W716878S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3764,0,այո,,,,,13435002,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3765,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3766,0,այո,,,,,9054109117,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3767,0,այո,,,,,11547026,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3768,0,այո,,,,,"87758G2000,K87758G2000,87758G2000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3769,0,այո,,,,,9018906177,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3770,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3771,0,այո,,,,,9046710170C0,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3772,0,այո,,,,,7586760010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3773,0,այո,,,,,7693226010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3774,0,այո,,,,,7682860030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3775,0,այո,,,,,"6339512150,6777133030*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3776,0,այո,,,,,7651960010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3777,0,այո,,,,,8149628010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3778,0,այո,,,,,91560S9AA51,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3779,0,այո,,,,,91513SYP003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3780,0,այո,,,,,90650SZT003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3781,0,այո,,,,,"1024974500,BYDQ840B05",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3782,0,այո,,,,,91514T0AA01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3783,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C3784,0,այո,,,,,"1025372200,BYDQ833S13",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3785,0,այո,,,,,"1024588800,BYDQ834S03",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3786,0,այո,,,,,"1020568400,BYDQ836B01,1108288000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3787,0,այո,,,,,"1024588900,BYDQ835S02,1022517100,1025372700",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3788,0,այո,,,,,"1025364600,BYDQ832S04",,,,,,,,,,,
,,,,,,,,Ամրակներ,C3789,0,այո,,,,,JQ398K1987,,,,,,,,,,,
